culture_ar,culture_id,flooding_d,gie_id,gie_locati,lat_grp,lat_plot,lon_grp,lon_plot,parcel_cod,parcel_loc,phenologic,producer_i,production,state_name,2024-01-17,2024-01-22,2024-01-27,2024-02-01,2024-02-06,2024-02-11,2024-02-16,2024-02-21,2024-02-26,2024-03-02,2024-03-07,2024-03-12,2024-03-17,2024-03-22,2024-03-27,2024-04-01,2024-04-06,2024-04-11,2024-04-16,2024-04-21,2024-04-26,2024-05-01,2024-05-06,2024-05-11,2024-05-16,2024-05-21,2024-05-26,2024-05-31,2024-06-05,2024-06-10,2024-06-15,2024-06-20,2024-06-25,2024-06-30,2024-07-05,2024-07-10,2024-07-15,2024-07-20,2024-07-25,2024-07-30,flooding_date_rs
0.310403,14868,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.187331666667,-16.2641,-16.280848333333,SN0000004347,Ndiaye ngainth,Épiaison,caa9beee-05e5-439b-99b3-71fc19efa9d1,0.163782,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.464063,14865,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.18781,-16.2641,-16.2809975,SN0000004339,Ndiaye ngainth,Maturation des graines,1d58e7be-f896-4b33-85f0-63bcabf2f0f9,0.195065,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
1.5012,15226,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.191780833333,-16.2641,-16.27388,SN0000001567,Ndiaye ngainth,Développement des graines,bb24f31c-a021-4e49-a6ed-492ef839d354,0.610231,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
1.0383,15325,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.192840833333,-16.2641,-16.2720525,SN0000000736,Ndiaye ngainth,Développement des graines,eee0490e-dfb1-4942-9b71-49a3959af439,0.48681078354925,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.390662,15230,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.196705833333,-16.2641,-16.2804825,SN0000001597,Ndiaye ngainth,Épiaison,9668a2b3-8d2d-4813-ab90-27d9731e6b01,0.332536,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.400057,14870,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.186264166667,-16.2641,-16.279404166667,SN0000004344,Ndiaye ngainth,Épiaison,e0320b11-9745-4eef-a0e9-ca9d8559f95b,0.24263,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.518153,15228,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.186051666667,-16.2641,-16.2776425,SN0000001577,Ndiaye ngainth,Développement des graines,bb24f31c-a021-4e49-a6ed-492ef839d354,0.260145,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.687276,14885,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.1959775,-16.2641,-16.2729541666667,SN0000004333,Ndiaye ngainth,Développement des graines,b1ba65be-f288-46fa-bb15-1c78ae2ea4b3,0.341777,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.4796,13550,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.19798501567,-16.2641,-16.270742733032,SN0000001466,Ndiaye ngainth,Développement des graines,a21d6362-206e-4240-bd28-6af05a734fdb,0.35215154922671,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.203729,15203,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.19959,-16.2641,-16.270266666667,SN0000001844,Ndiaye ngainth,Élongation de la tige principale,c6ea7602-feca-416a-b419-652f89190c84,0.267761,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.411486,15232,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.193137005,-16.2641,-16.273335758597,SN0000001569,Ndiaye ngainth,Développement des graines,8da66d7b-ae82-4ee6-8682-58cd35fe643b,0.211909,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.505089,15237,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.1950912638277,-16.2641,-16.2714908333333,SN0000001477,Ndiaye ngainth,Épiaison,d39e4288-199f-4d43-bd7d-7bc8fdf41403,0.28392,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.819375,15236,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.197815833333,-16.2641,-16.271650833333,SN0000001468,Ndiaye ngainth,Développement des graines,4a56ccaf-6e0d-46d4-ab9b-74c0cce5a660,0.350162,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.271575,15324,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.200503333333,-16.2641,-16.269936666667,SN0000000734,Ndiaye ngainth,Montaison,eee0490e-dfb1-4942-9b71-49a3959af439,0.214232,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.703555,15223,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.193993333333,-16.2641,-16.273590833333,SN0000001490,Ndiaye ngainth,Développement des graines,72128748-573f-426c-8a10-7f50651163a6,0.425064,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.5161,15323,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.194254166667,-16.2641,-16.272206666667,SN0000001476,Ndiaye ngainth,Montaison,42c1cd43-e905-4bad-be87-64eded8660b3,0.29189868595934,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.37702,15206,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.1895925,-16.2641,-16.274750833333,SN0000001563,Ndiaye ngainth,Sénescence,5f26233a-7e13-4d97-a4d6-957bc741f259,0.262128,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.6777,15205,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.191221666667,-16.2641,-16.27244,SN0000001482,Ndiaye ngainth,Maturation des graines,c6ea7602-feca-416a-b419-652f89190c84,0.35431512812208,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.24817,14877,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.186391666667,-16.2641,-16.276965,SN0000001580,Ndiaye ngainth,Développement des graines,3ebde944-49bf-4dc9-9d1c-bb8fe4a2b5ae,0.193822,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
1.63361,15243,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.19698,-16.2641,-16.2698375,SN0000001194,Ndiaye ngainth,Maturation des graines,f4c218cc-1dbb-4ba1-8428-f3ed23e66668,0.490389,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.08,2024-07-20
0.458512,14894,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.1938243554284,-16.2641,-16.2801718711853,SN0000004378,Ndiaye ngainth,Montaison,579360c0-7823-459f-ad5c-1daf8e519e39,0.205426,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,2024-03-12
0.475897,15204,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.192081666667,-16.2641,-16.272604166667,SN0000001481,Ndiaye ngainth,Développement des graines,c6ea7602-feca-416a-b419-652f89190c84,0.198763,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.394816,15231,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.188105,-16.2641,-16.279730833333,SN0000001570,Ndiaye ngainth,Développement des graines,9668a2b3-8d2d-4813-ab90-27d9731e6b01,0.336013,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.2454,15322,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.195085833333,-16.2641,-16.27113,SN0000001479,Ndiaye ngainth,Montaison,42c1cd43-e905-4bad-be87-64eded8660b3,0.24009695476881,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.650112,15213,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.194155833333,-16.2641,-16.2700975,SN0000000938,Ndiaye ngainth,Développement des graines,a73443f8-a29f-45e3-a834-8d3adfe72e3f,0.268566,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.07,0.07,0.07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2024-04-21
0.215476,15229,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.187695833333,-16.2641,-16.280509166667,SN0000001592,Ndiaye ngainth,Épiaison,bb24f31c-a021-4e49-a6ed-492ef839d354,0.171906,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.988726,12189,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.195223333333,-16.2641,-16.269573333333,SN0000001191,Ndiaye ngainth,Développement des graines,bb05455d-31da-4c3e-9b5a-d1b0e7daca40,0.310792,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,2024-04-06
0.669776,15217,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.196345715334,-16.2641,-16.268496718258,SN0000001462,Ndiaye ngainth,Développement des graines,8bc57de9-4297-45e3-a996-fbfff612400a,0.239293,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,2024-03-12
0.39669,15212,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.199031666667,-16.2641,-16.269591666667,SN0000001198,Ndiaye ngainth,Développement des graines,a73443f8-a29f-45e3-a834-8d3adfe72e3f,0.186808,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.33293,15220,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.193503333333,-16.2641,-16.274016666667,SN0000000936,Ndiaye ngainth,Développement des graines,80540260-b902-4f01-b54a-4cb34f7600ee,0.246708,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,2024-03-12
0.197886,15210,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.197831666667,-16.2641,-16.268980833333,SN0000001465,Ndiaye ngainth,Épiaison,34d93445-da59-44e2-8829-81d1de7352fd,0.150308,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.43748,14884,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.197080833333,-16.2641,-16.272598333333,SN0000004334,Ndiaye ngainth,Développement des graines,b1ba65be-f288-46fa-bb15-1c78ae2ea4b3,0.321122,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.408285,15216,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.1930675,-16.2641,-16.27409,SN0000001491,Ndiaye ngainth,Développement des graines,8e3c5429-3d1e-4c87-846b-84d2b26f4097,0.215865,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.703444,14891,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.195115833333,-16.2641,-16.270490833333,SN0000001192,Ndiaye ngainth,Développement des graines,2329c233-fa9c-46ea-9dc4-3f75dbcd517b,0.327151,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.282455,14886,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.198179166667,-16.2641,-16.270015833333,SN0000004328,Ndiaye ngainth,Développement des graines,2b053293-e024-4ead-8ec7-d982e1e90065,0.142757,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.301916,15234,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.1926875,-16.2641,-16.273786666667,SN0000001568,Ndiaye ngainth,Développement des graines,f305e9c2-2769-4d43-87cb-9cafbf6c16d4,0.156165,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.397946,14888,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.18839,-16.2641,-16.2800075,SN0000004338,Ndiaye ngainth,Développement des graines,290ec188-e449-4bee-be92-81b3e5aaf17b,0.189456,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.206379,15246,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.192735,-16.2641,-16.286054166667,SN0000002910,Ndiaye ngainth,Épiaison,bf5e9bec-695c-498d-86b6-95e5694c7bb3,0.172959,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
1.0296,8951,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.195171586023,-16.2641,-16.273376861496,SN0000001488,Ndiaye ngainth,Développement des graines,54dc75af-03b6-4134-bd69-854568cace68,0.43718880626533,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.370578,14893,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.1962325,-16.2641,-16.269863333333,SN0000004327,Ndiaye ngainth,Développement des graines,579360c0-7823-459f-ad5c-1daf8e519e39,0.218631,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.14,0.18,0.18,0.18,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,2024-04-21
0.986092,12188,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.1934959422931,-16.2641,-16.2705744244158,SN0000003859,Ndiaye ngainth,"Floraison, anthèse",af744127-c9c7-405f-9842-33ab09698a25,0.332312,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.2998,14892,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.197135,-16.2641,-16.268471666667,SN0000004330,Ndiaye ngainth,Développement des graines,2329c233-fa9c-46ea-9dc4-3f75dbcd517b,0.232706,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,2024-04-21
0.1757,14876,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.18682,-16.2641,-16.278853333333,SN0000001573,Ndiaye ngainth,Développement des graines,3ebde944-49bf-4dc9-9d1c-bb8fe4a2b5ae,0.151882,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.990621,15241,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.197790833333,-16.2641,-16.2684025,SN0000001464,Ndiaye ngainth,Développement des graines,2ab36d7d-97f1-45a0-ad2c-15f26b905d99,0.447661,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.2425,14875,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.185818333333,-16.2641,-16.277328333333,SN0000004322,Ndiaye ngainth,Épiaison,7eca97d3-e53f-48e9-8ea9-c10dee278f1b,0.26185815990939,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
0.20972,14882,,b894c121-8122-4283-923c-996fe1143868,Ndiaye ngainth,16.1949,16.1854892357689,-16.2641,-16.2786208859646,SN0000004343,Ndiaye ngainth,Épiaison,8bbac2b7-363c-4622-a351-0c6cab65413b,0.22591,Closure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-17
